week_title,week_year,week_month,week_day,rank_text,rank_number,move_positions,move_direction,player_age,ranking_points,tourneys_played,player_url,player_slug,name,country,player_id,profile_picture
2019.07.01,2019,7,1,500,500,,,27,12,10,/en/players/alejandro-gomez/gb42/overview,alejandro-gomez,Alejandro Gomez,COL,gb42,
2019.07.01,2019,7,1,501,501,12,up,26,12,12,/en/players/maxime-chazal/cd00/overview,maxime-chazal,Maxime Chazal,FRA,cd00,www.atptour.com/-/media/tennis/players/head-shot/lq/active/chazal_maxime_2017.png
2019.07.01,2019,7,1,502,502,89,up,20,12,16,/en/players/riccardo-balzerani/bv17/overview,riccardo-balzerani,Riccardo Balzerani,ITA,bv17,
2019.07.01,2019,7,1,503,503,2,down,24,12,16,/en/players/evan-hoyt/hb89/overview,evan-hoyt,Evan Hoyt,GBR,hb89,www.atptour.com/-/media/tennis/players/head-shot/lq/active/hoyt_evan_2016.png
2019.07.01,2019,7,1,504,504,2,down,26,12,19,/en/players/pavel-krainik/kb12/overview,pavel-krainik,Pavel Krainik,CAN,kb12,www.atptour.com/-/media/tennis/players/head-shot/2018/krainik_pavel_2018.png
2019.07.01,2019,7,1,505,505,2,down,20,12,22,/en/players/evan-furness/fc26/overview,evan-furness,Evan Furness,FRA,fc26,www.atptour.com/-/media/tennis/players/head-shot/lq/active/furness_evan_2016.png
2019.07.01,2019,7,1,506,506,2,down,23,11,3,/en/players/petros-chrysochos/ch73/overview,petros-chrysochos,Petros Chrysochos,CYP,ch73,
2019.07.01,2019,7,1,507,507,2,down,28,11,4,/en/players/manuel-sanchez/si82/overview,manuel-sanchez,Manuel Sanchez,MEX,si82,www.atptour.com/-/media/tennis/players/head-shot/2018/sanchez_manuel_2018.png
2019.07.01,2019,7,1,508,508,47,down,25,11,5,/en/players/joao-monteiro/mm60/overview,joao-monteiro,Joao Monteiro,POR,mm60,
2019.07.01,2019,7,1,509,509,2,down,26,11,7,/en/players/pavel-nejedly/n824/overview,pavel-nejedly,Pavel Nejedly,CZE,n824,www.atptour.com/-/media/tennis/players/head-shot/2018/nejedly_pavel_getty18.png
2019.07.01,2019,7,1,510,510,2,down,17,11,8,/en/players/jack-draper/d0co/overview,jack-draper,Jack Draper,GBR,d0co,
2019.07.01,2019,7,1,511,511,1,down,22,11,10,/en/players/vit-kopriva/ki82/overview,vit-kopriva,Vit Kopriva,CZE,ki82,www.atptour.com/-/media/tennis/players/head-shot/2019/kopriva_vit_head19.png
2019.07.01,2019,7,1,512,512,3,down,24,11,10,/en/players/laurent-lokoli/lc12/overview,laurent-lokoli,Laurent Lokoli,FRA,lc12,www.atptour.com/-/media/tennis/players/head-shot/lq/active/lokoli-l_headshot_getty14.png
2019.07.01,2019,7,1,513,513,2,down,22,11,11,/en/players/alvaro-lopez-san-martin/lf29/overview,alvaro-lopez-san-martin,Alvaro Lopez San Martin,ESP,lf29,www.atptour.com/-/media/tennis/players/head-shot/lq/active/lopez_san_martin_alvaro_2016.png
2019.07.01,2019,7,1,514,514,2,down,21,11,13,/en/players/giovanni-fonio/fc49/overview,giovanni-fonio,Giovanni Fonio,ITA,fc49,www.atptour.com/-/media/tennis/players/head-shot/2018/fonio_head_pp18.png
2019.07.01,2019,7,1,515,515,1,down,18,11,13,/en/players/jenson-brooksby/b0cd/overview,jenson-brooksby,Jenson Brooksby,USA,b0cd,www.atptour.com/-/media/tennis/players/head-shot/lr2017/brooksby_jenson_2017.png
2019.07.01,2019,7,1,516,516,1,down,27,11,13,/en/players/shuichi-sekiguchi/sl92/overview,shuichi-sekiguchi,Shuichi Sekiguchi,JPN,sl92,www.atptour.com/-/media/tennis/sekiguchi-shuichi_headshot_lq.png
2019.07.01,2019,7,1,517,517,1,down,23,11,19,/en/players/ryan-peniston/ph78/overview,ryan-peniston,Ryan Peniston,GBR,ph78,www.atptour.com/-/media/tennis/players/head-shot/2019/peniston_ryan_head_pp2019.png
2019.07.01,2019,7,1,518,518,1,down,28,10,5,/en/players/cedrik-marcel-stebe/sk94/overview,cedrik-marcel-stebe,Cedrik-Marcel Stebe,GER,sk94,www.atptour.com/-/media/tennis/players/head-shot/2018/stebe_head_ao18.png
2019.07.01,2019,7,1,519,519,1,down,31,10,2,/en/players/tim-puetz/pc68/overview,tim-puetz,Tim Puetz,GER,pc68,www.atptour.com/-/media/tennis/players/head-shot/2019/puetz_head_ao19.png
2019.07.01,2019,7,1,520,520,1,down,16,10,3,/en/players/carlos-alcaraz-garfia/a0e2/overview,carlos-alcaraz-garfia,Carlos Alcaraz Garfia,ESP,a0e2,
2019.07.01,2019,7,1,521,521,1,down,19,10,4,/en/players/ryan-nijboer/n0b4/overview,ryan-nijboer,Ryan Nijboer,NED,n0b4,
2019.07.01,2019,7,1,522,522,,,25,10,6,/en/players/edoardo-eremin/e766/overview,edoardo-eremin,Edoardo Eremin,ITA,e766,www.atptour.com/-/media/tennis/players/head-shot/lq/active/eremin-edoardo-15/eremin_edoardo_2016/eremin_edoardo_16.png
2019.07.01,2019,7,1,523,523,2,down,20,10,6,/en/players/john-mcnally/mw84/overview,john-mcnally,John Mcnally,USA,mw84,www.atptour.com/-/media/tennis/players/head-shot/2018/mcnally_john_head_pp18.png
2019.07.01,2019,7,1,524,524,,,29,10,8,/en/players/cheong-eui-kim/k863/overview,cheong-eui-kim,Cheong-Eui Kim,KOR,k863,
2019.07.01,2019,7,1,525,525,,,25,10,8,/en/players/pietro-rondoni/rb73/overview,pietro-rondoni,Pietro Rondoni,ITA,rb73,www.atptour.com/-/media/tennis/players/head-shot/lq/active/rondoni_pietro_2017.png
2019.07.01,2019,7,1,526,526,3,down,20,10,9,/en/players/chien-hsun-lo/lf59/overview,chien-hsun-lo,Chien-hsun Lo,TPE,lf59,www.atptour.com/-/media/tennis/players/head-shot/2018/lo-chien_head_pp18.png
2019.07.01,2019,7,1,527,527,1,down,24,10,15,/en/players/pol-toledo-bague/tc09/overview,pol-toledo-bague,Pol Toledo Bague,ESP,tc09,www.atptour.com/-/media/tennis/players/toledo_bague-pol-headshot_lq.png
2019.07.01,2019,7,1,528,528,1,down,25,10,15,/en/players/christopher-heyman/hb67/overview,christopher-heyman,Christopher Heyman,BEL,hb67,www.atptour.com/-/media/tennis/players/head-shot/2018/heyman_head_pp18.png
2019.07.01,2019,7,1,529,529,1,down,25,10,17,/en/players/yecong-he/hb59/overview,yecong-he,Yecong He,CHN,hb59,www.atptour.com/-/media/tennis/players/head-shot/lr2018/he_yecong_2018.png
2019.07.01,2019,7,1,530T,530,1,down,26,9,10,/en/players/vladyslav-manafov/mm54/overview,vladyslav-manafov,Vladyslav Manafov,UKR,mm54,
2019.07.01,2019,7,1,530T,530,9,up,22,9,10,/en/players/fajing-sun/sx90/overview,fajing-sun,Fajing Sun,CHN,sx90,www.atptour.com/-/media/tennis/players/head-shot/lq/active/sun-fajing-16.png
2019.07.01,2019,7,1,532,532,2,down,24,9,12,/en/players/gonzalo-villanueva/v821/overview,gonzalo-villanueva,Gonzalo Villanueva,ARG,v821,
2019.07.01,2019,7,1,533T,533,2,down,23,9,14,/en/players/nicolas-alvarez/ac58/overview,nicolas-alvarez,Nicolas Alvarez,PER,ac58,www.atptour.com/-/media/tennis/players/head-shot/2018/alvarez_nicolas_head_pp18.png
2019.07.01,2019,7,1,533T,533,1,down,25,9,14,/en/players/david-perez-sanz/pf36/overview,david-perez-sanz,David Perez Sanz,ESP,pf36,www.atptour.com/-/media/tennis/players/head-shot/2018/perez-sanz_david_getty18.png
2019.07.01,2019,7,1,535T,535,2,down,17,8,3,/en/players/brandon-nakashima/n0ae/overview,brandon-nakashima,Brandon Nakashima,USA,n0ae,
2019.07.01,2019,7,1,535T,535,2,down,31,8,3,/en/players/artem-smirnov/sh77/overview,artem-smirnov,Artem Smirnov,UKR,sh77,
2019.07.01,2019,7,1,537,537,1,down,20,8,3,/en/players/oliver-crawford/c0ak/overview,oliver-crawford,Oliver Crawford,USA,c0ak,
2019.07.01,2019,7,1,538,538,3,down,19,8,4,/en/players/daniel-michalski/m0e1/overview,daniel-michalski,Daniel Michalski,POL,m0e1,
2019.07.01,2019,7,1,539,539,2,down,25,8,5,/en/players/pawel-cias/cf60/overview,pawel-cias,Pawel Cias,POL,cf60,
2019.07.01,2019,7,1,540,540,2,down,25,8,7,/en/players/sem-verbeek/v09l/overview,sem-verbeek,Sem Verbeek,NED,v09l,www.atptour.com/-/media/tennis/players/head-shot/lq/active/verbeek_sem_2017.png
2019.07.01,2019,7,1,541,541,,,25,8,9,/en/players/hernan-casanova/cg07/overview,hernan-casanova,Hernan Casanova,ARG,cg07,www.atptour.com/-/media/tennis/players/head-shot/2018/casanova_hernan_getty18.png
2019.07.01,2019,7,1,542,542,3,down,21,8,10,/en/players/jules-okala/o635/overview,jules-okala,Jules Okala,FRA,o635,
2019.07.01,2019,7,1,543,543,1,down,24,8,13,/en/players/wishaya-trongcharoenchaikul/tb70/overview,wishaya-trongcharoenchaikul,Wishaya Trongcharoenchaikul,THA,tb70,www.atptour.com/-/media/tennis/players/head-shot/lr2018/trongcharoenchaikul_wishaya_2018.png
2019.07.01,2019,7,1,544,544,1,down,33,8,18,/en/players/ivan-nedelko/n561/overview,ivan-nedelko,Ivan Nedelko,RUS,n561,www.atptour.com/-/media/tennis/players/head-shot/lq/active/nedelko_ivan_2017.png
2019.07.01,2019,7,1,545,545,1,down,30,7,3,/en/players/nicolas-meister/mg84/overview,nicolas-meister,Nicolas Meister,USA,mg84,www.atptour.com/-/media/tennis/meister-nicolas_headshot_lq.png
2019.07.01,2019,7,1,546T,546,1,down,36,7,4,/en/players/david-guez/g753/overview,david-guez,David Guez,FRA,g753,www.atptour.com/-/media/tennis/players/head-shot/lq/active/guez-d_headshot_getty11.png
2019.07.01,2019,7,1,546T,546,1,down,26,7,4,/en/players/tomas-lipovsek-puches/lc58/overview,tomas-lipovsek-puches,Tomas Lipovsek Puches,SLO,lc58,www.atptour.com/-/media/tennis/players/head-shot/lr2018/puches-lipovsek_tomas_2018.png
2019.07.01,2019,7,1,548T,548,,,37,7,5,/en/players/daniel-munoz-de-la-nava/m915/overview,daniel-munoz-de-la-nava,Daniel Munoz de la Nava,ESP,m915,www.atptour.com/-/media/tennis/players/head-shot/lq/active/munoz_de_la_nava-d_headshot_lq10.png
2019.07.01,2019,7,1,548T,548,3,down,18,7,5,/en/players/rayane-roumane/rh54/overview,rayane-roumane,Rayane Roumane,FRA,rh54,
2019.07.01,2019,7,1,548T,548,,,,7,5,/en/players/christian-seraphim/s09l/overview,christian-seraphim,Christian Seraphim,GER,s09l,
2019.07.01,2019,7,1,551,551,3,down,24,7,6,/en/players/jeremy-beale/bu34/overview,jeremy-beale,Jeremy Beale,AUS,bu34,
2019.07.01,2019,7,1,552,552,1,down,25,7,6,/en/players/jeroen-vanneste/v762/overview,jeroen-vanneste,Jeroen Vanneste,BEL,v762,
2019.07.01,2019,7,1,553,553,1,down,21,7,6,/en/players/tiago-cacao/cn88/overview,tiago-cacao,Tiago Cacao,POR,cn88,www.atptour.com/-/media/tennis/players/head-shot/2019/cacao_tiago_head19.png
2019.07.01,2019,7,1,554,554,1,down,20,7,7,/en/players/benjamin-sigouin/sx96/overview,benjamin-sigouin,Benjamin Sigouin,CAN,sx96,www.atptour.com/-/media/tennis/players/head-shot/2018/sigouin_head_pp18.png
2019.07.01,2019,7,1,555T,555,1,down,25,7,7,/en/players/christopher-o'connell/o483/overview,christopher-o'connell,Christopher O'Connell,AUS,o483,
2019.07.01,2019,7,1,555T,555,1,down,29,7,7,/en/players/cristian-rodriguez/r913/overview,cristian-rodriguez,Cristian Rodriguez,COL,r913,www.atptour.com/-/media/tennis/players/head-shot/lr2017/rodriguez_cristian_2017.png
2019.07.01,2019,7,1,557,557,1,down,24,7,8,/en/players/gerardo-lopez-villasenor/lg87/overview,gerardo-lopez-villasenor,Gerardo Lopez Villasenor,MEX,lg87,
2019.07.01,2019,7,1,558T,558,2,down,20,7,9,/en/players/artem-dubrivnyy/dg97/overview,artem-dubrivnyy,Artem Dubrivnyy,RUS,dg97,
2019.07.01,2019,7,1,558T,558,2,down,21,7,9,/en/players/felipe-meligeni-rodrigues-alves/mw75/overview,felipe-meligeni-rodrigues-alves,Felipe Meligeni Rodrigues Alves,BRA,mw75,
2019.07.01,2019,7,1,560T,560,1,down,24,7,11,/en/players/nerman-fatic/f840/overview,nerman-fatic,Nerman Fatic,BIH,f840,www.atptour.com/-/media/tennis/players/head-shot/lq/active/fatic_nerman_2016.png
2019.07.01,2019,7,1,560T,560,1,down,26,7,11,/en/players/benjamin-lock/lc54/overview,benjamin-lock,Benjamin Lock,ZIM,lc54,www.atptour.com/-/media/tennis/players/head-shot/2018/lock_benjamin_2018.png
2019.07.01,2019,7,1,562,562,1,down,22,7,12,/en/players/lucas-catarina/cn78/overview,lucas-catarina,Lucas Catarina,MON,cn78,www.atptour.com/-/media/tennis/players/head-shot/lr2018/catarina_lucas_2018.png
2019.07.01,2019,7,1,563,563,1,down,20,7,15,/en/players/dan-added/a09t/overview,dan-added,Dan Added,FRA,a09t,www.atptour.com/-/media/tennis/players/head-shot/2018/added_dan_pp18.png
2019.07.01,2019,7,1,564T,564,1,down,29,6,3,/en/players/remi-boutillier/bm43/overview,remi-boutillier,Remi Boutillier,FRA,bm43,www.atptour.com/-/media/tennis/players/head-shot/lq/active/boutillier-r_headshot_getty14/boutillier-remi_headshot_lq.png
2019.07.01,2019,7,1,564T,564,1,down,31,6,3,/en/players/marc-sieber/sh37/overview,marc-sieber,Marc Sieber,GER,sh37,www.atptour.com/-/media/tennis/players/head-shot/lr2017/sieber_marc_2017.png
2019.07.01,2019,7,1,566,566,1,down,29,6,4,/en/players/n.sriram-balaji/n558/overview,n.sriram-balaji,N.Sriram Balaji,IND,n558,www.atptour.com/-/media/tennis/players/head-shot/lq/active/balaji-sriram-15.png
2019.07.01,2019,7,1,567,567,,,18,6,5,/en/players/facundo-diaz-acosta/d0cg/overview,facundo-diaz-acosta,Facundo Diaz Acosta,ARG,d0cg,
2019.07.01,2019,7,1,568T,568,,,23,6,6,/en/players/david-poljak/ph77/overview,david-poljak,David Poljak,CZE,ph77,www.atptour.com/-/media/tennis/players/head-shot/2019/poljak_david_head_pp2019.png
2019.07.01,2019,7,1,568T,568,,,27,6,6,/en/players/agustin-velotti/v620/overview,agustin-velotti,Agustin Velotti,ARG,v620,www.atptour.com/-/media/tennis/players/head-shot/lq/active/velotti-agustin-16.png
2019.07.01,2019,7,1,570T,570,,,31,6,7,/en/players/andrey-golubev/g806/overview,andrey-golubev,Andrey Golubev,KAZ,g806,www.atptour.com/-/media/tennis/players/head-shot/lq/active/golubev-a_headshot_getty14.png
2019.07.01,2019,7,1,570T,570,,,29,6,7,/en/players/francesco-vilardo/v656/overview,francesco-vilardo,Francesco Vilardo,ITA,v656,www.atptour.com/-/media/tennis/players/head-shot/lq/active/vilardo_francesco_2016.png
2019.07.01,2019,7,1,572,572,,,24,6,8,/en/players/thomas-fancutt/fa50/overview,thomas-fancutt,Thomas Fancutt,AUS,fa50,www.atptour.com/-/media/tennis/players/head-shot/2018/fancutt_head_pp18.png
2019.07.01,2019,7,1,573,573,,,21,6,9,/en/players/nicolae-frunza/f952/overview,nicolae-frunza,Nicolae Frunza,ROU,f952,
2019.07.01,2019,7,1,574T,574,,,25,6,12,/en/players/luis-pati%c3%b1o/pe42/overview,luis-pati%c3%b1o,Luis Patino,MEX,pe42,www.atptour.com/-/media/tennis/players/head-shot/2018/patino_luis_getty18.png
2019.07.01,2019,7,1,574T,574,,,20,6,12,/en/players/jakub-paul/p0d0/overview,jakub-paul,Jakub Paul,SUI,p0d0,
2019.07.01,2019,7,1,576,576,1,up,22,6,12,/en/players/aziz-dougaz/df88/overview,aziz-dougaz,Aziz Dougaz,TUN,df88,www.atptour.com/-/media/tennis/players/head-shot/2018/dougaz_aziz_pp18.png
2019.07.01,2019,7,1,577,577,1,down,20,6,13,/en/players/rio-noguchi/n09u/overview,rio-noguchi,Rio Noguchi,JPN,n09u,
2019.07.01,2019,7,1,578,578,,,25,6,14,/en/players/danylo-kalenichenko/ke05/overview,danylo-kalenichenko,Danylo Kalenichenko,UKR,ke05,www.atptour.com/-/media/tennis/players/head-shot/lq/active/kalenichenko-danylo-15.png
2019.07.01,2019,7,1,579T,579,,,27,5,2,/en/players/marko-djokovic/d893/overview,marko-djokovic,Marko Djokovic,SRB,d893,www.atptour.com/-/media/tennis/players/head-shot/2018/djokovic_marko_2018.png
2019.07.01,2019,7,1,579T,579,,,18,5,2,/en/players/jonas-forejtek/f0bt/overview,jonas-forejtek,Jonas Forejtek,CZE,f0bt,www.atptour.com/-/media/tennis/players/head-shot/2019/forejtek_jonas_head19.png
2019.07.01,2019,7,1,579T,579,,,25,5,2,/en/players/jea-moon-lee/lb78/overview,jea-moon-lee,Jea Moon Lee,KOR,lb78,
2019.07.01,2019,7,1,582,582,3,down,24,5,3,/en/players/pablo-vivero-gonzalez/v886/overview,pablo-vivero-gonzalez,Pablo Vivero Gonzalez,ESP,v886,www.atptour.com/-/media/tennis/players/head-shot/lq/active/vivero-gonzalez_pablo_2016.png
2019.07.01,2019,7,1,583T,583,,,25,5,4,/en/players/juan-ignacio-galarza/gd91/overview,juan-ignacio-galarza,Juan Ignacio Galarza,ARG,gd91,www.atptour.com/-/media/tennis/players/head-shot/lq/active/juan-ignacio_galarza_2017.png
2019.07.01,2019,7,1,583T,583,,,17,5,4,/en/players/emilio-nava/n0am/overview,emilio-nava,Emilio Nava,USA,n0am,
2019.07.01,2019,7,1,585,585,1,up,24,5,5,/en/players/niels-lootsma/le38/overview,niels-lootsma,Niels Lootsma,NED,le38,
2019.07.01,2019,7,1,586T,586,1,down,18,5,6,/en/players/nick-hardt/h0a4/overview,nick-hardt,Nick Hardt,DOM,h0a4,
2019.07.01,2019,7,1,586T,586,1,up,22,5,6,/en/players/kuan-yi-lee/lh70/overview,kuan-yi-lee,Kuan-Yi Lee,TPE,lh70,www.atptour.com/-/media/tennis/players/head-shot/lr2018/lee_kuan-yi_2018.png
2019.07.01,2019,7,1,588,588,,,19,5,7,/en/players/patrick-kypson/k0a3/overview,patrick-kypson,Patrick Kypson,USA,k0a3,www.atptour.com/-/media/tennis/players/head-shot/2017/kypson_head_pp17.png
2019.07.01,2019,7,1,589,589,,,19,5,10,/en/players/manish-sureshkumar/sy74/overview,manish-sureshkumar,Manish Sureshkumar,IND,sy74,
2019.07.01,2019,7,1,590,590,,,21,5,11,/en/players/alberto-romero-de-avila-senise/rf12/overview,alberto-romero-de-avila-senise,Alberto Romero De Avila Senise,ESP,rf12,www.atptour.com/-/media/tennis/players/head-shot/2018/romerodeavila_tito_getty18.png
2019.07.01,2019,7,1,591,591,1,up,20,4,3,/en/players/nikolas-sanchez-izquierdo/s0gz/overview,nikolas-sanchez-izquierdo,Nikolas Sanchez Izquierdo,ESP,s0gz,www.atptour.com/-/media/tennis/players/head-shot/2019/sanchez-izquierdo_nikolas_head19.png
2019.07.01,2019,7,1,592,592,1,up,24,4,4,/en/players/ji-hoon-son/so41/overview,ji-hoon-son,Ji Hoon Son,KOR,so41,
2019.07.01,2019,7,1,593,593,1,up,30,4,6,/en/players/germain-gigounon/gb13/overview,germain-gigounon,Germain Gigounon,BEL,gb13,www.atptour.com/-/media/tennis/players/head-shot/lq/active/gigounon-g_headshot_getty13.png
2019.07.01,2019,7,1,594T,594,1,up,26,4,7,/en/players/moez-echargui/ea13/overview,moez-echargui,Moez Echargui,TUN,ea13,www.atptour.com/-/media/tennis/players/head-shot/2019/echargui_moez_head_pp2019.png
2019.07.01,2019,7,1,594T,594,1,up,21,4,7,/en/players/manuel-pena-lopez/pj32/overview,manuel-pena-lopez,Manuel Pena Lopez,ARG,pj32,www.atptour.com/-/media/tennis/players/head-shot/lq/active/pena-lopez_manuel_2016.png
2019.07.01,2019,7,1,594T,594,1,up,28,4,7,/en/players/min-kyu-song/sn70/overview,min-kyu-song,Min-Kyu Song,KOR,sn70,
2019.07.01,2019,7,1,597T,597,1,up,31,4,8,/en/players/michael-look/l837/overview,michael-look,Michael Look,AUS,l837,
2019.07.01,2019,7,1,597T,597,1,up,20,4,8,/en/players/matthew-christopher-romios/rh69/overview,matthew-christopher-romios,Matthew Christopher Romios,AUS,rh69,www.atptour.com/-/media/tennis/players/head-shot/lr2017/romios_matthew-christopher_2017.png
2019.07.01,2019,7,1,599,599,1,up,31,4,9,/en/players/igor-sijsling/sf36/overview,igor-sijsling,Igor Sijsling,NED,sf36,www.atptour.com/-/media/tennis/players/head-shot/compressed/sijsling-headshot-15.png
2019.07.01,2019,7,1,600T,600,1,up,29,3,1,/en/players/jonathan-eysseric/e678/overview,jonathan-eysseric,Jonathan Eysseric,FRA,e678,www.atptour.com/-/media/tennis/players/head-shot/2017/eysseric_headao17.png
2019.07.01,2019,7,1,600T,600,1,up,16,3,1,/en/players/holger-vitus-nodskov-rune/r0dg/overview,holger-vitus-nodskov-rune,Holger Vitus Nodskov Rune,DEN,r0dg,
2019.07.01,2019,7,1,600T,600,1,up,19,3,1,/en/players/james-trotter/t0bw/overview,james-trotter,James Trotter,JPN,t0bw,
2019.07.01,2019,7,1,603,603,1,up,20,3,2,/en/players/masamichi-imamura/i426/overview,masamichi-imamura,Masamichi Imamura,JPN,i426,
2019.07.01,2019,7,1,604T,604,1,up,17,3,3,/en/players/liam-draxl/d0dp/overview,liam-draxl,Liam Draxl,CAN,d0dp,www.atptour.com/-/media/tennis/players/head-shot/2018/draxl_liam_pp18.png
2019.07.01,2019,7,1,604T,604,1,up,18,3,3,/en/players/cannon-kingsley/k0db/overview,cannon-kingsley,Cannon Kingsley,USA,k0db,
2019.07.01,2019,7,1,604T,604,1,up,,3,3,/en/players/keenan-mayo/m0da/overview,keenan-mayo,Keenan Mayo,USA,m0da,
2019.07.01,2019,7,1,604T,604,1,up,17,3,3,/en/players/olimjon-nabiev/n0aq/overview,olimjon-nabiev,Olimjon Nabiev,UZB,n0aq,
2019.07.01,2019,7,1,604T,604,1,up,35,3,3,/en/players/frederik-nielsen/n390/overview,frederik-nielsen,Frederik Nielsen,DEN,n390,www.atptour.com/-/media/tennis/players/head-shot/lq/active/nielsen-f_headshot_getty11.png
2019.07.01,2019,7,1,604T,604,1,up,20,3,3,/en/players/dimitriy-voronin/va39/overview,dimitriy-voronin,Dimitriy Voronin,RUS,va39,
2019.07.01,2019,7,1,610T,610,2,up,20,3,4,/en/players/shinji-hazawa/h0ba/overview,shinji-hazawa,Shinji Hazawa,JPN,h0ba,
2019.07.01,2019,7,1,610T,610,2,up,18,3,4,/en/players/govind-nanda/n0al/overview,govind-nanda,Govind Nanda,USA,n0al,
2019.07.01,2019,7,1,610T,610,2,up,35,3,4,/en/players/michal-przysiezny/p701/overview,michal-przysiezny,Michal Przysiezny,POL,p701,www.atptour.com/-/media/tennis/players/head-shot/lq/active/przysiezny-m_headshot_getty14.png
2019.07.01,2019,7,1,610T,610,2,up,25,3,4,/en/players/nik-razborsek/rb89/overview,nik-razborsek,Nik Razborsek,SLO,rb89,www.atptour.com/-/media/tennis/players/head-shot/2018/razborsek_nik_getty18.png
2019.07.01,2019,7,1,610T,610,5,down,29,3,4,/en/players/ruan-roelofse/ra24/overview,ruan-roelofse,Ruan Roelofse,RSA,ra24,www.atptour.com/-/media/tennis/players/head-shot/lq/active/roelofse-ruan-16.png
2019.07.01,2019,7,1,610T,610,2,up,21,3,4,/en/players/saida'lo-saidkarimov/sx51/overview,saida'lo-saidkarimov,Saida'Lo Saidkarimov,UZB,sx51,www.atptour.com/-/media/tennis/players/head-shot/lq/active/saidkarimovsaidalo2017.png
2019.07.01,2019,7,1,610T,610,2,up,23,3,4,/en/players/pol-wattanakul/w723/overview,pol-wattanakul,Pol Wattanakul,THA,w723,
2019.07.01,2019,7,1,617T,617,2,up,23,3,5,/en/players/gianluca-di-nicola/da85/overview,gianluca-di-nicola,Gianluca Di Nicola,ITA,da85,
2019.07.01,2019,7,1,617T,617,2,up,21,3,5,/en/players/alexander-erler/e928/overview,alexander-erler,Alexander Erler,AUT,e928,
2019.07.01,2019,7,1,617T,617,2,up,24,3,5,/en/players/michael-geerts/gg65/overview,michael-geerts,Michael Geerts,BEL,gg65,www.atptour.com/-/media/tennis/players/head-shot/2019/geerts-michael_head_pp2019.png
2019.07.01,2019,7,1,617T,617,2,up,20,3,5,/en/players/axel-geller/g0ab/overview,axel-geller,Axel Geller,ARG,g0ab,www.atptour.com/-/media/tennis/players/head-shot/2018/geller_axel_head2018.png
2019.07.01,2019,7,1,617T,617,8,up,24,3,5,/en/players/maxime-hamou/hb35/overview,maxime-hamou,Maxime Hamou,FRA,hb35,www.atptour.com/-/media/tennis/players/head-shot/lq/active/hamou-m_headshot_lq.png
2019.07.01,2019,7,1,617T,617,2,up,24,3,5,/en/players/niki-kaliyanda-poonacha/kh77/overview,niki-kaliyanda-poonacha,Niki Kaliyanda Poonacha,IND,kh77,www.atptour.com/-/media/tennis/players/head-shot/lq/active/kaliyanda-poonacha_niki.png
2019.07.01,2019,7,1,617T,617,5,down,24,3,5,/en/players/jonathan-kanar/kd71/overview,jonathan-kanar,Jonathan Kanar,FRA,kd71,www.atptour.com/-/media/tennis/players/head-shot/2018/kanar_head_pp18.png
2019.07.01,2019,7,1,617T,617,2,up,34,3,5,/en/players/walter-trusendi/t868/overview,walter-trusendi,Walter Trusendi,ITA,t868,
2019.07.01,2019,7,1,625T,625,,,23,3,6,/en/players/antonio-massara/ml48/overview,antonio-massara,Antonio Massara,ITA,ml48,www.atptour.com/-/media/tennis/players/head-shot/2018/massara_antonio_head_pp18.png
2019.07.01,2019,7,1,625T,625,5,up,26,3,6,/en/players/ricardo-rodriguez---pace/rb00/overview,ricardo-rodriguez---pace,Ricardo Rodriguez - Pace,VEN,rb00,www.atptour.com/-/media/tennis/players/head-shot/2018/rodriguez_ricardo_head_pp18.png
2019.07.01,2019,7,1,627T,627,2,down,19,3,7,/en/players/jaimee-floyd-angele/a0b6/overview,jaimee-floyd-angele,Jaimee Floyd Angele,FRA,a0b6,www.atptour.com/-/media/tennis/players/head-shot/lr2018/angele_jaimee-floyd_2018.png
2019.07.01,2019,7,1,627T,627,2,down,23,3,7,/en/players/peter-bothwell/bp29/overview,peter-bothwell,Peter Bothwell,IRL,bp29,www.atptour.com/-/media/tennis/players/head-shot/2018/bothwell_peter_head_pp18.png
2019.07.01,2019,7,1,627T,627,2,down,25,3,7,/en/players/james-frawley/fc03/overview,james-frawley,James Frawley,AUS,fc03,
2019.07.01,2019,7,1,627T,627,3,up,32,3,7,/en/players/n-vijay-sundar-prashanth/pa97/overview,n-vijay-sundar-prashanth,N Vijay Sundar Prashanth,IND,pa97,www.atptour.com/-/media/tennis/players/head-shot/2018/prashanth_nvijay_head_pp18.png
2019.07.01,2019,7,1,627T,627,3,up,18,3,7,/en/players/timofey-skatov/s0gr/overview,timofey-skatov,Timofey Skatov,KAZ,s0gr,www.atptour.com/-/media/tennis/players/head-shot/2019/skatov_timofey_head_pp2019.png
2019.07.01,2019,7,1,632T,632,2,up,28,3,8,/en/players/marc-giner/gb71/overview,marc-giner,Marc Giner,ESP,gb71,www.atptour.com/-/media/tennis/players/head-shot/lr2018/giner_marc_2018.png
2019.07.01,2019,7,1,632T,632,2,down,23,3,8,/en/players/runhao-hua/hc23/overview,runhao-hua,Runhao Hua,CHN,hc23,
2019.07.01,2019,7,1,632T,632,2,up,21,3,8,/en/players/yuki-mochizuki/m0b2/overview,yuki-mochizuki,Yuki Mochizuki,JPN,m0b2,
2019.07.01,2019,7,1,635T,635,1,up,20,3,9,/en/players/federico-iannaccone/i09n/overview,federico-iannaccone,Federico Iannaccone,ITA,i09n,
